uuid,data_generating_centre,epirr_id,antibody,flagstat_qc:total,flagstat_qc:mapped,flagstat_qc:mapped_pct,flagstat_qc:paired,flagstat_qc:read1,flagstat_qc:read2,flagstat_qc:paired_properly,flagstat_qc:paired_properly_pct,flagstat_qc:with_itself,flagstat_qc:singletons,flagstat_qc:singletons_pct,flagstat_qc:diff_chroms,ctl_flagstat_qc:total,ctl_flagstat_qc:mapped,ctl_flagstat_qc:mapped_pct,ctl_flagstat_qc:paired,ctl_flagstat_qc:read1,ctl_flagstat_qc:read2,ctl_flagstat_qc:paired_properly,ctl_flagstat_qc:paired_properly_pct,ctl_flagstat_qc:with_itself,ctl_flagstat_qc:singletons,ctl_flagstat_qc:singletons_pct,ctl_flagstat_qc:diff_chroms,dup_qc:unpaired_reads,dup_qc:paired_reads,dup_qc:unpaired_dupes,dup_qc:paired_dupes,dup_qc:paired_opt_dupes,dup_qc:dupes_pct,ctl_dup_qc:unpaired_reads,ctl_dup_qc:paired_reads,ctl_dup_qc:unpaired_dupes,ctl_dup_qc:paired_dupes,ctl_dup_qc:paired_opt_dupes,ctl_dup_qc:dupes_pct,pbc_qc:total_read_pairs,pbc_qc:distinct_read_pairs,pbc_qc:one_read_pair,pbc_qc:two_read_pair,pbc_qc:NRF,pbc_qc:PBC1,pbc_qc:PBC2,ctl_pbc_qc:total_read_pairs,ctl_pbc_qc:distinct_read_pairs,ctl_pbc_qc:one_read_pair,ctl_pbc_qc:two_read_pair,ctl_pbc_qc:NRF,ctl_pbc_qc:PBC1,ctl_pbc_qc:PBC2,nodup_flagstat_qc:total,nodup_flagstat_qc:mapped,nodup_flagstat_qc:paired,nodup_flagstat_qc:read1,nodup_flagstat_qc:read2,nodup_flagstat_qc:paired_properly,nodup_flagstat_qc:paired_properly_pct,nodup_flagstat_qc:with_itself,ctl_nodup_flagstat_qc:total,ctl_nodup_flagstat_qc:mapped,ctl_nodup_flagstat_qc:paired,ctl_nodup_flagstat_qc:read1,ctl_nodup_flagstat_qc:read2,ctl_nodup_flagstat_qc:paired_properly,ctl_nodup_flagstat_qc:paired_properly_pct,ctl_nodup_flagstat_qc:with_itself,overlap_reproducibility_qc:N1,overlap_reproducibility_qc:N_opt,overlap_reproducibility_qc:N_consv,xcor_score:num_reads,xcor_score:est_frag_len,xcor_score:corr_est_frag_len,xcor_score:phantom_peak,xcor_score:corr_phantom_peak,xcor_score:min_corr,xcor_score:NSC,xcor_score:RSC,frip_macs2_qc:rep1.FRiP,frip_macs2_qc:rep1-pr1.FRiP,frip_macs2_qc:rep1-pr2.FRiP,overlap_frip_qc:rep1-pr.FRiP,jsd_qc:pct_gen_enrich,jsd_qc:auc,jsd_qc:ch_div,jsd_qc:elbow_pt,jsd_qc:jsd,jsd_qc:syn_auc,jsd_qc:syn_elbow_pt,jsd_qc:syn_jsd
248d0803-44a8-4240-ab7f-e2ff74839d74,BLUEPRINT,IHECRE00000008.3,H3K36me3,44438459,29843081,67.16,0,0,0,0,0,0,0,0,0,41671908,41136121,98.71,0,0,0,0,0,0,0,0,0,23862284,0,4350064,0,0,0.182299,32593604,0,3718491,0,0,0.114087,23860024,19623920,16086530,2949401,0.82246,0.819741,5.454168,32580333,29006583,25819356,2862078,0.89031,0.890121,9.021192,19512220,19512220,0,0,0,0,0,0,28875113,28875113,0,0,0,0,0,0,113304,113304,113304,1.5e+07,215,0.179438655239847,40,0.1711832,0.1613203,1.112313,1.837027,0.388642138387,0.340018285552,0.339734848225,0.317608797649,0.170134400478,0.487701098414,0.255427111365,8.62905295986e-56,0.758562020417,0.499626686711,0.257662425384,0.390814726242
d0e9d2b8-31ed-4f18-8f4f-ade1dc88724d,BLUEPRINT,IHECRE00000008.3,H3K4me1,47739015,26258773,55,0,0,0,0,0,0,0,0,0,41671908,41136121,98.71,0,0,0,0,0,0,0,0,0,21441743,0,5000546,0,0,0.233215,32593604,0,3718491,0,0,0.114087,21439882,16570760,12730053,3016888,0.772894,0.768224,4.219597,32580333,29006583,25819356,2862078,0.89031,0.890121,9.021192,16441197,16441197,0,0,0,0,0,0,28875113,28875113,0,0,0,0,0,0,103112,103112,103112,1.5e+07,210,0.172754295627204,40,0.1574035,0.1441097,1.19877,2.15473,0.319519921021,0.270201893016,0.27125729191,0.243885644559,0.18497275444,0.486616856182,0.26189086198,5.61077953798e-47,0.683186251185,0.516995433705,0.221525457229,0.35311866773
7a0eab6c-12cc-401e-88c5-dd56ded2f99e,BLUEPRINT,IHECRE00000008.3,H3K4me3,40108428,39428396,98.3,0,0,0,0,0,0,0,0,0,41671908,41136121,98.71,0,0,0,0,0,0,0,0,0,31522039,0,6694292,0,0,0.212369,32593604,0,3718491,0,0,0.114087,31521146,25030927,19787125,4238473,0.7941,0.790507,4.668456,32580333,29006583,25819356,2862078,0.89031,0.890121,9.021192,24827747,24827747,0,0,0,0,0,0,28875113,28875113,0,0,0,0,0,0,24216,24216,24216,1.5e+07,170,0.174759497620934,40,0.1737266,0.1552457,1.125696,1.055888,0.093416312054,0.0910984808206,0.0909252023435,0.0785711155493,0.274877597054,0.489097993055,0.146782919544,2.89133254235e-71,0.535761554979,0.503628729265,0.113742601235,0.254732589979
b96d5c84-a138-4fe2-8971-713e73270893,BLUEPRINT,IHECRE00000008.3,H3K9me3,47292915,42453400,89.77,0,0,0,0,0,0,0,0,0,41671908,41136121,98.71,0,0,0,0,0,0,0,0,0,28129013,0,8983652,0,0,0.319373,32593604,0,3718491,0,0,0.114087,28128329,19333915,13146970,4353695,0.687347,0.679995,3.019727,32580333,29006583,25819356,2862078,0.89031,0.890121,9.021192,19145361,19145361,0,0,0,0,0,0,28875113,28875113,0,0,0,0,0,0,37781,37781,37781,1.5e+07,190,0.191453153297602,40,0.2142353,0.171026,1.119439,0.4727487,0.0964716346221,0.102920614982,0.102885211548,0.0380013007139,0.228859411379,0.487593402869,0.233124872544,8.30367645576e-55,0.6276275856,0.509493716743,0.10888973786,0.275196122004
2dc8b941-fde9-464c-b465-4ae10f662f7a,BLUEPRINT,IHECRE00000009.3,H3K27ac,48373520,47611738,98.43,0,0,0,0,0,0,0,0,0,44591264,44179962,99.08,0,0,0,0,0,0,0,0,0,38022275,0,15494738,0,0,0.407517,35306223,0,9181609,0,0,0.260056,38017858,22808587,13345284,5781947,0.599944,0.585099,2.308095,35287298,26366492,19607591,5136738,0.747195,0.743656,3.817129,22527537,22527537,0,0,0,0,0,0,26124614,26124614,0,0,0,0,0,0,15703,15703,15703,1.5e+07,190,0.160310589779756,40,0.1528545,0.1368366,1.171548,1.465485,0.046247080365,0.0457715658762,0.0455679705587,0.026239556306,0.276369426825,0.488559322179,0.156355588255,1.27960081987e-64,0.548589090996,0.516692936559,0.0563318007027,0.236612874051
9737d50d-c092-47a1-a73b-5f5e6231c0d9,BLUEPRINT,IHECRE00000009.3,H3K27me3,70741125,68875450,97.36,0,0,0,0,0,0,0,0,0,44591264,44179962,99.08,0,0,0,0,0,0,0,0,0,60049905,0,30032557,0,0,0.500127,35306223,0,9181609,0,0,0.260056,60048479,32151174,17255731,7746234,0.53542,0.536706,2.227628,35287298,26366492,19607591,5136738,0.747195,0.743656,3.817129,30017348,30017348,0,0,0,0,0,0,26124614,26124614,0,0,0,0,0,0,16033,16033,16033,1.5e+07,195,0.158075748893707,75,0.1508444,0.1349963,1.170963,1.456293,0.0285796364061,0.0516687123113,0.0515717028195,0.0120149116071,0.295778884633,0.492560664652,0.118038922455,2.10347276963e-154,0.538644551696,0.498402153625,0.0241818950594,0.23528539334
5b7a3964-4022-4fc2-9d67-8e508a120e68,BLUEPRINT,IHECRE00000009.3,H3K36me3,32981440,31326647,94.98,0,0,0,0,0,0,0,0,0,44591264,44179962,99.08,0,0,0,0,0,0,0,0,0,24791449,0,19434075,0,0,0.783902,35306223,0,9181609,0,0,0.260056,24790372,5639415,1313933,926433,0.227484,0.232991,1.418271,35287298,26366492,19607591,5136738,0.747195,0.743656,3.817129,5357374,5357374,0,0,0,0,0,0,26124614,26124614,0,0,0,0,0,0,64759,64759,64759,1.5e+07,180,0.107552048994154,40,0.06351008,0.05896443,1.824016,10.68882,0.331586127183,0.27799729855,0.277428336548,0.142787249278,0.113182212723,0.476517944141,0.602970166382,7.02410144981e-15,0.634191301427,0.530514180536,0.152512659198,0.273386849782
93bf3fb5-a4fd-454f-af68-df38f1f92327,BLUEPRINT,IHECRE00000009.3,H3K4me1,68246608,65631328,96.17,0,0,0,0,0,0,0,0,0,44591264,44179962,99.08,0,0,0,0,0,0,0,0,0,58283674,0,32100493,0,0,0.550763,35306223,0,9181609,0,0,0.260056,58277476,28520976,14052758,6783456,0.4894,0.492717,2.071622,35287298,26366492,19607591,5136738,0.747195,0.743656,3.817129,26183181,26183181,0,0,0,0,0,0,26124614,26124614,0,0,0,0,0,0,61832,61832,61832,1.5e+07,185,0.153569851504526,75,0.1432325,0.1282434,1.197488,1.689661,0.144135620494,0.148967314106,0.148235623595,0.117989907591,0.25202541272,0.49203007333,0.133687476758,2.34592748706e-134,0.637464162471,0.505006684535,0.130335769645,0.305746169435
2e11b24c-7e76-4063-be9f-3c96232e35e7,BLUEPRINT,IHECRE00000009.3,H3K4me3,57878242,56803635,98.14,0,0,0,0,0,0,0,0,0,44591264,44179962,99.08,0,0,0,0,0,0,0,0,0,45610965,0,14793259,0,0,0.324336,35306223,0,9181609,0,0,0.260056,45606429,30997733,20769819,7124858,0.679679,0.670043,2.91512,35287298,26366492,19607591,5136738,0.747195,0.743656,3.817129,30817706,30817706,0,0,0,0,0,0,26124614,26124614,0,0,0,0,0,0,24394,24394,24394,1.5e+07,185,0.172661729542298,40,0.1707444,0.1505678,1.146737,1.095025,0.102827987989,0.110731194484,0.110895148088,0.0995239420662,0.271677522302,0.490210887228,0.136004670375,1.17745330217e-88,0.559097434093,0.496158549697,0.134216038763,0.275713851128
6ece77d8-5264-441c-802c-7a4ab700929b,BLUEPRINT,IHECRE00000009.3,H3K9me3,68716861,66347511,96.55,0,0,0,0,0,0,0,0,0,44591264,44179962,99.08,0,0,0,0,0,0,0,0,0,54576527,0,31459512,0,0,0.576429,35306223,0,9181609,0,0,0.260056,54574245,25125625,11625428,5951622,0.460393,0.462692,1.953321,35287298,26366492,19607591,5136738,0.747195,0.743656,3.817129,23117015,23117015,0,0,0,0,0,0,26124614,26124614,0,0,0,0,0,0,23040,23040,23040,1.5e+07,190,0.158764350237918,75,0.160215,0.1314546,1.20775,0.9495593,0.0768403040101,0.0698169654429,0.0695830156611,0.0212835900494,0.262515697314,0.491528493525,0.156061690532,8.98781323264e-119,0.570267546894,0.505407200007,0.0585829419101,0.268858605792
867d9ec3-9d9c-46a1-85cf-728b76d20f0a,BLUEPRINT,IHECRE00000010.3,H3K27ac,29869460,27740643,92.87,0,0,0,0,0,0,0,0,0,40943326,40346936,98.54,0,0,0,0,0,0,0,0,0,23550189,0,3786737,0,0,0.160794,31886589,0,12411493,0,0,0.389239,23549603,19856769,16711267,2678321,0.843189,0.84159,6.239456,31876292,19738845,11971412,4930683,0.619233,0.60649,2.427942,19763452,19763452,0,0,0,0,0,0,19475096,19475096,0,0,0,0,0,0,69595,69595,69595,1.5e+07,220,0.240811754106882,45,0.2195566,0.1754746,1.372345,1.482172,0.441994050786,0.449389635595,0.448900280353,0.413388448595,0.118616626772,0.487769346985,0.347475078673,2.00640264907e-56,0.804831918492,0.517945376154,0.355396451478,0.481350575249
a5962a1b-5cd9-49b0-a53b-20162fd3dc5b,BLUEPRINT,IHECRE00000010.3,H3K27me3,45183898,43994455,97.37,0,0,0,0,0,0,0,0,0,40943326,40346936,98.54,0,0,0,0,0,0,0,0,0,34831600,0,2288906,0,0,0.065713,31886589,0,12411493,0,0,0.389239,34831336,32601999,30517565,1964157,0.935996,0.936064,15.537233,31876292,19738845,11971412,4930683,0.619233,0.60649,2.427942,32542694,32542694,0,0,0,0,0,0,19475096,19475096,0,0,0,0,0,0,26138,26138,26138,1.5e+07,220,0.173948674747742,40,0.1803737,0.1690589,1.028923,0.432158,0.0437404307696,0.0721941822707,0.0723199916024,0.0307836332569,0.260346934491,0.490478908162,0.1473747136,8.86129859319e-94,0.598935570421,0.500237914512,0.0734244144219,0.273320875574
f1ae9455-c7d7-4f50-92d0-1bb9a63f0c94,BLUEPRINT,IHECRE00000010.3,H3K36me3,54805540,52448532,95.7,0,0,0,0,0,0,0,0,0,40943326,40346936,98.54,0,0,0,0,0,0,0,0,0,41649831,0,16404068,0,0,0.393857,31886589,0,12411493,0,0,0.389239,41648234,25725865,15444428,6570615,0.617694,0.600346,2.35053,31876292,19738845,11971412,4930683,0.619233,0.60649,2.427942,25245763,25245763,0,0,0,0,0,0,19475096,19475096,0,0,0,0,0,0,86124,86124,86124,1.5e+07,180,0.162834393749646,40,0.1553882,0.1450769,1.1224,1.722143,0.209858134332,0.205526699005,0.205505087068,0.171362399943,0.216940575946,0.489187058097,0.171798214221,1.83529727574e-72,0.705388524793,0.510522132963,0.180429645638,0.342629617162
55bee9fb-8939-450f-ba63-1bcb9322a6de,BLUEPRINT,IHECRE00000010.3,H3K4me1,34523563,33620545,97.38,0,0,0,0,0,0,0,0,0,40943326,40346936,98.54,0,0,0,0,0,0,0,0,0,26699554,0,7261219,0,0,0.27196,31886589,0,12411493,0,0,0.389239,26699065,19625822,14334534,3950334,0.735075,0.730392,3.628689,31876292,19738845,11971412,4930683,0.619233,0.60649,2.427942,19438335,19438335,0,0,0,0,0,0,19475096,19475096,0,0,0,0,0,0,35118,35118,35118,1.5e+07,180,0.16348033721415,40,0.1552382,0.142059,1.150791,1.625386,0.0846341979126,0.0860265758204,0.0862293747752,0.0531863152377,0.256853632763,0.487681833615,0.17717034472,1.3044811777e-55,0.614945998792,0.514118405443,0.0841590465093,0.257592251404
e2422090-eb64-4204-aa78-4160008eceea,BLUEPRINT,IHECRE00000010.3,H3K4me3,44204310,43626307,98.69,0,0,0,0,0,0,0,0,0,40943326,40346936,98.54,0,0,0,0,0,0,0,0,0,34681932,0,8410175,0,0,0.242494,31886589,0,12411493,0,0,0.389239,34681407,26537032,20174902,4969108,0.765166,0.760255,4.060065,31876292,19738845,11971412,4930683,0.619233,0.60649,2.427942,26271757,26271757,0,0,0,0,0,0,19475096,19475096,0,0,0,0,0,0,18284,18284,18284,1.5e+07,185,0.172165075627381,40,0.17095,0.1521923,1.131234,1.064776,0.0704441155016,0.0763593393933,0.0761239500165,0.0673556196016,0.27999409552,0.489403217612,0.14174267355,1.70931550958e-75,0.575069875683,0.50974240095,0.105195505488,0.250670292349
ca774e05-01f1-4f9c-893d-567180980361,BLUEPRINT,IHECRE00000010.3,H3K9me3,57958069,56875064,98.13,0,0,0,0,0,0,0,0,0,40943326,40346936,98.54,0,0,0,0,0,0,0,0,0,40611832,0,15702231,0,0,0.386642,31886589,0,12411493,0,0,0.389239,40611634,25258968,15337197,6384163,0.621964,0.607198,2.402382,31876292,19738845,11971412,4930683,0.619233,0.60649,2.427942,24909601,24909601,0,0,0,0,0,0,19475096,19475096,0,0,0,0,0,0,6380,6380,6380,1.5e+07,180,0.181422417941807,40,0.1954306,0.1588956,1.141771,0.6165819,0.0169736663987,0.0329564645861,0.0326325716792,0.00510693363664,0.255666307032,0.489121720354,0.174169389053,1.40015623584e-71,0.601606640889,0.511936623587,0.0589713160887,0.263234051622
869f322e-d61a-4e6d-81c3-8e01a3a33de3,BLUEPRINT,IHECRE00000011.3,H3K27ac,40640769,39959298,98.32,0,0,0,0,0,0,0,0,0,30192492,29883561,98.98,0,0,0,0,0,0,0,0,0,32787686,0,16280012,0,0,0.496528,23667246,0,546531,0,0,0.023092,32782328,16846948,8352299,4410646,0.513903,0.495775,1.893668,23661556,23125333,22620948,492565,0.977338,0.978189,45.924798,16507674,16507674,0,0,0,0,0,0,23120715,23120715,0,0,0,0,0,0,56676,56676,56676,1.5e+07,175,0.178624562229262,40,0.1439663,0.1262405,1.414955,2.955234,0.300052159297,0.288308393327,0.28817562168,0.263900234635,0.179164312649,0.486635235939,0.264256038898,4.13183808265e-47,0.68339617813,0.505322105416,0.270232146972,0.381819430521
125f18ad-766a-45e3-84cf-daeb5f03c498,BLUEPRINT,IHECRE00000011.3,H3K27me3,54747899,49357781,90.15,0,0,0,0,0,0,0,0,0,30192492,29883561,98.98,0,0,0,0,0,0,0,0,0,38707340,0,18699875,0,0,0.483109,23667246,0,546531,0,0,0.023092,38705821,20470239,10890893,4791116,0.528867,0.532035,2.273143,23661556,23125333,22620948,492565,0.977338,0.978189,45.924798,20007465,20007465,0,0,0,0,0,0,23120715,23120715,0,0,0,0,0,0,21313,21313,21313,1.5e+07,130,0.136103894364363,40,0.1405589,0.1279807,1.063472,0.6458189,0.0875452260495,0.0610027969599,0.0607475827374,0.0238790742431,0.255420340049,0.487859249753,0.18151083423,2.80579305488e-57,0.606015106743,0.518432987903,0.086372111317,0.255186822378
0577fb60-94aa-4bf3-8df5-3052726a62ae,BLUEPRINT,IHECRE00000011.3,H3K36me3,51396419,45463832,88.46,0,0,0,0,0,0,0,0,0,30192492,29883561,98.98,0,0,0,0,0,0,0,0,0,35840666,0,18514140,0,0,0.516568,23667246,0,546531,0,0,0.023092,35839757,17790904,8620541,4334059,0.496401,0.484548,1.989023,23661556,23125333,22620948,492565,0.977338,0.978189,45.924798,17326526,17326526,0,0,0,0,0,0,23120715,23120715,0,0,0,0,0,0,139859,139859,139859,1.5e+07,120,0.131291261310752,40,0.1336656,0.1245342,1.054259,0.7399793,0.267801760825,0.268778827204,0.268281226913,0.191497373237,0.198408063039,0.486952066131,0.237555330745,1.81830235745e-49,0.651341333216,0.487725762915,0.200108310736,0.33855697138
96865ef9-2251-4675-a220-6a411c1719a0,BLUEPRINT,IHECRE00000011.3,H3K4me1,56787330,48367039,85.17,0,0,0,0,0,0,0,0,0,30192492,29883561,98.98,0,0,0,0,0,0,0,0,0,38020045,0,22045068,0,0,0.579828,23667246,0,546531,0,0,0.023092,38017741,16490026,6970679,3816421,0.433746,0.422721,1.826496,23661556,23125333,22620948,492565,0.977338,0.978189,45.924798,15974977,15974977,0,0,0,0,0,0,23120715,23120715,0,0,0,0,0,0,57911,57911,57911,1.5e+07,120,0.121297187301721,40,0.1244161,0.1135087,1.068616,0.7140539,0.103722383984,0.144927802969,0.144656362964,0.0482855208293,0.249047221395,0.486416507816,0.205060638898,1.40933841524e-45,0.578514676892,0.48857564806,0.094960588452,0.250568309849
ef2976c0-98eb-432e-acaf-6abb012a19df,BLUEPRINT,IHECRE00000011.3,H3K4me3,46808157,45587222,97.39,0,0,0,0,0,0,0,0,0,30192492,29883561,98.98,0,0,0,0,0,0,0,0,0,37299827,0,9486414,0,0,0.254329,23667246,0,546531,0,0,0.023092,37297320,28111027,20972705,5505137,0.753701,0.746067,3.809661,23661556,23125333,22620948,492565,0.977338,0.978189,45.924798,27813413,27813413,0,0,0,0,0,0,23120715,23120715,0,0,0,0,0,0,27638,27638,27638,1.5e+07,160,0.172068096500241,40,0.175341,0.1521503,1.130909,0.8588696,0.171933950053,0.179689468597,0.179643948154,0.166197295525,0.241622269294,0.489688615189,0.150863499502,8.6898509341e-80,0.639959294166,0.511195690314,0.208786658855,0.327789663615
21204e63-5580-42b6-aaaf-3888daa8192c,BLUEPRINT,IHECRE00000013.3,H3K27ac,32297803,29033222,89.89,0,0,0,0,0,0,0,0,0,35372788,35014811,98.99,0,0,0,0,0,0,0,0,0,22930826,0,11118363,0,0,0.484865,27863296,0,3214418,0,0,0.115364,22930282,12045140,6109894,3134438,0.525294,0.50725,1.949279,27854063,24731598,21970462,2467025,0.887899,0.888356,8.90565,11812463,11812463,0,0,0,0,0,0,24648878,24648878,0,0,0,0,0,0,29607,29607,29607,1.5e+07,175,0.15059954849657,40,0.125104,0.1089135,1.382744,2.574731,0.109153179176,0.131291260377,0.131443645457,0.0709091801852,0.226386493869,0.484201284729,0.270827751942,1.70957035578e-33,0.539214353405,0.492197611159,0.128930205211,0.256451478247
7b485c8e-2ba6-4ba4-bb0c-5db4ffb286e5,BLUEPRINT,IHECRE00000013.3,H3K27me3,41690385,38904069,93.32,0,0,0,0,0,0,0,0,0,35372788,35014811,98.99,0,0,0,0,0,0,0,0,0,30318104,0,6385356,0,0,0.210612,27863296,0,3214418,0,0,0.115364,30317560,24157979,19220478,3956399,0.796831,0.795616,4.858074,27854063,24731598,21970462,2467025,0.887899,0.888356,8.90565,23932748,23932748,0,0,0,0,0,0,24648878,24648878,0,0,0,0,0,0,67298,67298,67298,1.5e+07,180,0.176691541203138,40,0.1755193,0.1616823,1.092832,1.084717,0.189787870589,0.170454388763,0.170106588896,0.12326311798,0.219537344892,0.488904937746,0.201563855778,8.98543452468e-69,0.619940260789,0.496600692364,0.156836165737,0.316940708635
eeae79e0-ee5e-42e1-9f29-f42824b74440,BLUEPRINT,IHECRE00000013.3,H3K36me3,33364910,30082471,90.16,0,0,0,0,0,0,0,0,0,35372788,35014811,98.99,0,0,0,0,0,0,0,0,0,24359150,0,9476511,0,0,0.389033,27863296,0,3214418,0,0,0.115364,24358871,15199224,9442378,3586645,0.623971,0.621241,2.632649,27854063,24731598,21970462,2467025,0.887899,0.888356,8.90565,14882639,14882639,0,0,0,0,0,0,24648878,24648878,0,0,0,0,0,0,128653,128653,128653,1.5e+07,190,0.172739751903039,40,0.1510691,0.1440439,1.199216,4.084709,0.586106781072,0.530027475278,0.530187600605,0.504271099103,0.0930996162226,0.485927916492,0.487196455633,2.06419114709e-42,0.82162807343,0.502463840052,0.343891334086,0.468251889621
c56fb850-5356-4ade-95b8-b00dc069d5ee,BLUEPRINT,IHECRE00000013.3,H3K4me1,34504721,30794699,89.25,0,0,0,0,0,0,0,0,0,35372788,35014811,98.99,0,0,0,0,0,0,0,0,0,25588126,0,10467601,0,0,0.40908,27863296,0,3214418,0,0,0.115364,25587629,15474788,9295956,3731922,0.604776,0.600716,2.49093,27854063,24731598,21970462,2467025,0.887899,0.888356,8.90565,15120525,15120525,0,0,0,0,0,0,24648878,24648878,0,0,0,0,0,0,134612,134612,134612,1.5e+07,185,0.167106354836634,40,0.1399515,0.1280358,1.305153,3.278934,0.477271517273,0.425626118784,0.425000919299,0.397260805784,0.125619681023,0.486038286538,0.389726375221,4.25501678321e-43,0.777001603442,0.518418679857,0.301678100088,0.426657399736
bd23c770-d9c3-4fd2-8198-dd9ba0210881,BLUEPRINT,IHECRE00000013.3,H3K4me3,40541743,40093806,98.9,0,0,0,0,0,0,0,0,0,35372788,35014811,98.99,0,0,0,0,0,0,0,0,0,31984796,0,7705793,0,0,0.24092,27863296,0,3214418,0,0,0.115364,31984315,24524017,18733076,4493007,0.766751,0.763867,4.169385,27854063,24731598,21970462,2467025,0.887899,0.888356,8.90565,24279003,24279003,0,0,0,0,0,0,24648878,24648878,0,0,0,0,0,0,24849,24849,24849,1.5e+07,175,0.169412013233669,40,0.1707809,0.1511399,1.120896,0.9303026,0.105636102411,0.108454343084,0.109000584959,0.0942047287527,0.273097358291,0.48897705172,0.148220419294,1.08204544793e-69,0.542169325075,0.492577899045,0.128399521112,0.260295502977
153650ef-7ef6-43cd-b5dc-cf062deb8afd,BLUEPRINT,IHECRE00000013.3,H3K9me3,37746915,36574985,96.9,0,0,0,0,0,0,0,0,0,35372788,35014811,98.99,0,0,0,0,0,0,0,0,0,23229317,0,2808858,0,0,0.120919,27863296,0,3214418,0,0,0.115364,23229166,20506949,18160682,2083651,0.88281,0.885587,8.715798,27854063,24731598,21970462,2467025,0.887899,0.888356,8.90565,20420459,20420459,0,0,0,0,0,0,24648878,24648878,0,0,0,0,0,0,47641,47641,47641,1.5e+07,170,0.190749192640814,40,0.2252098,0.178957,1.065894,0.2549517,0.120442474925,0.116257226502,0.116920107031,0.0567980297665,0.222614527453,0.487985766106,0.229314198659,1.65372095701e-58,0.626977811722,0.489316008257,0.123796199722,0.291362187666
6a99d923-7ab5-41be-874b-467d20e26e79,BLUEPRINT,IHECRE00000014.2,H3K27ac,76781052,75863402,98.8,0,0,0,0,0,0,0,0,0,33727822,33338513,98.85,0,0,0,0,0,0,0,0,0,61002603,0,12726703,0,0,0.208626,26694393,0,2379185,0,0,0.089127,60996596,48731341,38848149,7992612,0.798919,0.79719,4.860507,26662848,24381216,22320027,1887838,0.914427,0.91546,11.823063,48275900,48275900,0,0,0,0,0,0,24315208,24315208,0,0,0,0,0,0,24566,24566,24566,1.5e+07,185,0.169876373803493,40,0.1726165,0.1603707,1.059273,0.7762382,0.0332593744464,0.0462207964457,0.0460711440519,0.0293981396699,0.312933428057,0.492188637478,0.119991762899,6.2960457704e-140,0.51393309555,0.507812772467,0.057351402401,0.208559947808
9c3ec4b2-7073-4306-8028-2374ba66f5d2,BLUEPRINT,IHECRE00000014.2,H3K27me3,42884821,37434662,87.29,0,0,0,0,0,0,0,0,0,33727822,33338513,98.85,0,0,0,0,0,0,0,0,0,29358281,0,9557491,0,0,0.325547,26694393,0,2379185,0,0,0.089127,29356930,20060559,13550043,4521638,0.683333,0.675457,2.996711,26662848,24381216,22320027,1887838,0.914427,0.91546,11.823063,19800790,19800790,0,0,0,0,0,0,24315208,24315208,0,0,0,0,0,0,59126,59126,59126,1.5e+07,175,0.163909088277455,40,0.1518337,0.1401567,1.169471,2.034106,0.130690908279,0.145551486286,0.145996957963,0.0804793743077,0.229322164619,0.487796574138,0.213261784899,1.11558597018e-56,0.635836728818,0.497518651262,0.122798274545,0.287293135294
9f2879ba-e9f8-4912-a9bf-d228f4198556,BLUEPRINT,IHECRE00000014.2,H3K36me3,40712908,39789613,97.73,0,0,0,0,0,0,0,0,0,33727822,33338513,98.85,0,0,0,0,0,0,0,0,0,31800589,0,5065055,0,0,0.159276,26694393,0,2379185,0,0,0.089127,31796199,26855811,22663023,3565580,0.844623,0.843878,6.356055,26662848,24381216,22320027,1887838,0.914427,0.91546,11.823063,26735534,26735534,0,0,0,0,0,0,24315208,24315208,0,0,0,0,0,0,117392,117392,117392,1.5e+07,180,0.177068868490222,40,0.1761078,0.1671918,1.059076,1.107797,0.339561981343,0.321505239021,0.321327476446,0.294964373791,0.190020172508,0.489494741877,0.184219891478,7.86541720261e-77,0.748191629313,0.506808984168,0.249889831197,0.390629325992
7af9ccfe-90f7-4be1-af44-ca5e6dca2859,BLUEPRINT,IHECRE00000014.2,H3K4me1,40817986,39267907,96.2,0,0,0,0,0,0,0,0,0,33727822,33338513,98.85,0,0,0,0,0,0,0,0,0,32401636,0,8829184,0,0,0.272492,26694393,0,2379185,0,0,0.089127,32400388,23654594,17050773,4934752,0.730071,0.720823,3.455244,26662848,24381216,22320027,1887838,0.914427,0.91546,11.823063,23572452,23572452,0,0,0,0,0,0,24315208,24315208,0,0,0,0,0,0,95967,95967,95967,1.5e+07,200,0.170002940752995,40,0.1594717,0.1479202,1.149288,1.911682,0.295084685823,0.249549839561,0.249947776129,0.235686247126,0.204463717265,0.488824331115,0.190855582257,9.01478274096e-68,0.675352977164,0.506692563114,0.212424919127,0.356373027381
2ffc3bfd-a8b5-4bc3-8298-0f71a6dfa4b0,BLUEPRINT,IHECRE00000014.2,H3K4me3,40852817,40079118,98.11,0,0,0,0,0,0,0,0,0,33727822,33338513,98.85,0,0,0,0,0,0,0,0,0,32178111,0,7738408,0,0,0.240487,26694393,0,2379185,0,0,0.089127,32163284,24704384,18892922,4527568,0.768093,0.76476,4.172863,26662848,24381216,22320027,1887838,0.914427,0.91546,11.823063,24439703,24439703,0,0,0,0,0,0,24315208,24315208,0,0,0,0,0,0,21775,21775,21775,1.5e+07,170,0.165272906159233,40,0.1606157,0.1476763,1.119157,1.35993,0.0445229303049,0.062460082859,0.0622733594577,0.0393722377257,0.28717868136,0.489010590901,0.145037526941,4.04595824213e-70,0.515818495164,0.492920235834,0.0677617607908,0.228457340666
